tweet_id,customer_message,brand_reply,timestamp,intent,should_escalate,escalation_reason,ideal_reply_notes,pred_trivial,pred_keyword,pred_llm,generated_reply,pred_should_escalate,pred_escalation_reason
2885658,Do you know what date it ends on?,"The current sale is part of our Cyber Monday Deals week. The Cyber Monday deals will continue throughout the week, but individual sales may be changed or removed throughout the period. ^GS",Tue Nov 28 11:54:43 +0000 2017,other,no,,give the sale's end date,delivery_issue,product_inquiry,billing_payment,"The current sale is part of our Cyber Monday Deals week. The Cyber Monday deals will continue throughout the week, but individual sales may be changed or removed throughout the period. ^GS",no,"This is a general inquiry about a billing date, which falls under standard policy questions and does not meet the criteria for escalation."
248649,c’est gentil. la prochaine fois je pourrai refuser que s’occupe de ma livraison ?,"Le choix du transporteur n'est pas possible pour le moment, désolée, mais nous ne manquerons pas de remonter cela ^KE",Thu Oct 05 17:07:16 +0000 2017,delivery_issue,no,,explain if they can choose or avoid a specific carrier,delivery_issue,product_inquiry,delivery_issue,"Le choix du transporteur n'est pas possible pour le moment, dsole, mais nous ne manquerons pas de remonter cela ^KE",no,"The customer is making a polite request to opt out of a delivery service rather than reporting a failure, dispute, or emergency."
322869,15:10 on a Saturday &amp; have not received any notification of expected delivery. When should we accept it's not arriving,"What delivery date was provided at checkout, Adie? Deliveries can occur up until 21:00. Keep us updated! ^CS",Sat Oct 07 14:10:46 +0000 2017,delivery_issue,no,,give latest delivery estimate window,delivery_issue,delivery_issue,delivery_issue,What delivery date was provided at checkout? Deliveries can occur up until 21:00. Keep us updated! ^CS,no,"The customer is inquiring about a missing delivery notification and expected arrival time, which is a standard tracking status inquiry without evidence of extreme anger, financial dispute, or repeated failure."
2509207,"Bonsoir :) Oui, précommandé depuis le 11.",Quelle a été la date de livraison annoncée initialement? ^BR,Wed Nov 15 22:45:18 +0000 2017,delivery_issue,no,,confirm preorder delivery date,delivery_issue,general_complaint,other,Quelle a t la date de livraison annonce initialement? ^BR,no,"The message is a casual confirmation of a pre-order status without any signs of distress, financial dispute, or complex account issues."
279189,Hi i cannot download music app on win10 unable to copy file,"Hello, which device are you currently using for the download ? ^CR",Fri Oct 06 09:06:05 +0000 2017,product_inquiry,no,,basic troubleshooting for app download issue on windows,delivery_issue,general_complaint,other,"Hello, which device are you currently using for the download? ^CR",no,"This is a standard technical support inquiry regarding software installation and file management, which does not meet the criteria for financial disputes, security breaches, or severe customer dissatisfaction."
369204,Order No. - 171-1286331-4709929 Are you going to dispatch this order ??,Our products are shipped on time so they can reach you by the estimated delivery date. Could you please confirm if we have missed the mentioned time frame? (1/2)^SF,Sat Nov 25 04:44:33 +0000 2017,delivery_issue,no,,give dispatch status of order,delivery_issue,product_inquiry,delivery_issue,Please dont provide your order details as we consider them to be personal info. Our page is visible to public. ^SG,no,"The customer is inquiring about the dispatch status of a specific order, which is a standard tracking inquiry that does not meet the criteria for escalation."
2511617,"Si claro, el 17 de noviembre y vendido por Servicios Comerciales Amazon México","Raúl, gracias por el dato, en este caso, como la fecha de entrega aún no expira, lo mejor sería esperar hasta el mismo 17 de noviembre, un paquete puede llegar antes de la fecha programada, pero por lo general, debería llegar ese mismo día. ^CB",Thu Nov 16 00:01:09 +0000 2017,delivery_issue,no,,confirm seller info and delivery timeline,delivery_issue,general_complaint,other,"Gracias por la informacin. Como la fecha de entrega an no ha llegado, lo ideal es esperar hasta el 17 de noviembre, ya que por lo general el paquete llega ese mismo da. ^CB",no,"The message is a brief confirmation of a date and seller without expressing anger, financial dispute, or complex account issues."
2447411,"USPS. It's not just ""frustrating,"" it's a failure of my prime membership.","Sorry for any upset caused, unexpected delays can happen, we would expect your order with you sooner, the latest we would ask you to wait is the 16th of Nov. ^NV",Wed Nov 15 13:48:33 +0000 2017,general_complaint,no,,apologize for carrier trouble affecting their prime experience,delivery_issue,delivery_issue,delivery_issue,Sorry for the frustration with your delivery. Please DM us your order details so we can look into this for you. ^NV,no,"The message expresses frustration about a delivery issue but does not meet the specific escalation criteria such as financial disputes, threats, or repeated support failures."
1262278,". riesiger Rechenpower, 100+ Milliard Umsatz aber kann Fake-Rezensionen nicht lösen? Ne nur kein Bock...","Hi, ich leite das gerne mal zur Überprüfung weiter. Vielen Dank! Liebe Grüße ^TA",Thu Oct 26 10:43:45 +0000 2017,general_complaint,no,,let them know feedback on fake reviews is being passed along,delivery_issue,product_inquiry,general_complaint,"Hi, ich leite das gerne mal zur berprfung weiter. Vielen Dank! Liebe Gre ^TA",no,"The message is a sarcastic general complaint about platform policy rather than a specific financial dispute, security breach, or case of repeated service failure requiring human intervention."
575998,OrderNo-171-6137602-7663551. Worst customer service.Getting reply of template mails. Abrupt disconnect from chats. I think i wasted rs12000 in which don't care about customer satisfaction. Goodbye,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.2/2 ^KK",Sun Dec 03 08:12:52 +0000 2017,general_complaint,yes,"spent about rs12000, got template replies, says goodbye (leaving)","needs a real person, customer is about to leave over bad experience",delivery_issue,delivery_issue,general_complaint,"We are sorry to hear about your experience. Please don't share order details publicly as this page is visible to everyone. To assist you further, please DM us your contact details. ^KK",yes,The customer is expressing extreme dissatisfaction with previous support interactions and explicitly threatening to leave the platform.
2212009,"really don't like when your couriers lie about accessing my location that has no security gate. My son has allergies, I order his food from you. Now he has to wait bc your courier doesn't know how to Google map. Or call us if lost. Thx",I'm sorry you haven't received your order. We'd like to look into this with you. Please send more details here: ^CL,Fri Nov 10 05:04:58 +0000 2017,delivery_issue,yes,"courier lied about location access, kid with allergies waiting on food",this needs urgent follow up given food/allergy angle,delivery_issue,delivery_issue,delivery_issue,I'm sorry to hear about the delivery issues and the delay affecting your son. Wed like to look into this with you. Please send more details here: ^CL,no,"The message expresses frustration about a delivery delay and courier behavior but does not meet the criteria for escalation such as extreme anger, financial disputes, repeated failures, or complex account issues."
1380270,I have placed 3 orders none of them have delivered yet. I had to cancel it after waiting for a months See Order#__credit_card__,Sorry to know about this. Please reach us from here: we'll assist you. (1/2) ^SV,Sun Oct 29 01:46:26 +0000 2017,delivery_issue,yes,"3 orders never delivered over a month, had to cancel, shared card info","needs account review, also flag that payment info was shared in message",delivery_issue,delivery_issue,delivery_issue,Sorry to hear about the delays with your orders. Please reach us from here: we'll assist you. (1/2) ^SV,yes,"The customer reports multiple undelivered orders and a month-long wait, indicating repeated failure and significant service disruption."
2061455,lo compre por Amazon a la librería outlet ex libris no se si entra como externo... Muchas gracias.,"Ariel, aquí: puedes ver cómo contactar al vendedor para saber más detalles sobre la entrega. ^VM",Sun Oct 29 03:04:20 +0000 2017,product_inquiry,no,,explain if third-party outlet sellers count as external sellers,delivery_issue,general_complaint,product_inquiry,"Ariel, aqu: puedes ver cmo contactar al vendedor para saber ms detalles sobre la entrega. ^VM",no,"The customer is asking a general product inquiry about a specific seller and includes polite language, which fits the criteria for auto-handling."
2954352,"nothing hurts more than a ""your order might be delayed"" message from Amazon at 8 in the morning",Please let us know if you don't receive your order within the specified time; we're here to help if anything comes up! ^WM,Wed Nov 29 18:47:49 +0000 2017,delivery_issue,no,,reassure them and give tracking update if available,delivery_issue,delivery_issue,delivery_issue,We're sorry to hear that! Please let us know if you don't receive your order within the specified time; we're here to help if anything comes up! ^WM,no,"The message expresses frustration about a delay notification but does not indicate a missed delivery window, financial dispute, or complex account issue, making it suitable for standard automated handling."
1642706,Listo! Gracias,"¡Gracias a ti, MaYra! ^CR",Mon Nov 06 01:03:54 +0000 2017,other,no,,"just a thank you, nothing more needed",delivery_issue,general_complaint,other,Gracias a ti! Estamos para servirte. ^AM,no,"The message is a brief expression of gratitude and confirmation, indicating a resolved or positive interaction without any issues requiring human intervention."
1325575,Not on priority its high priority you have committed and you have to solve it,"I can understand your urgency, however responding to the email correspondence will resolve your issue faster, (1/2) ^SI",Fri Oct 27 10:54:44 +0000 2017,general_complaint,no,,"acknowledge urgency, ask what's the actual issue to solve",delivery_issue,general_complaint,general_complaint,I understand the urgency. Please reply to the email we sent you so we can resolve this issue faster. ^SI,no,"The message expresses frustration and urgency but lacks specific details regarding financial disputes, security breaches, or repeated failures that meet the criteria for mandatory escalation."
392145,"hola, hice mi pedido hace aproximadamente un mes y aun no me llega, cuanto tiempo puede tardar un pedido?","Hola, nos comentarías, ¿cuál es la fecha de entrega de tu pedido? ^HC",Mon Oct 09 16:36:32 +0000 2017,delivery_issue,no,,give typical delivery time frame for their order,delivery_issue,product_inquiry,delivery_issue,"Hola, nos comentaras, cul es la fecha de entrega de tu pedido? ^HC",no,The customer is inquiring about the standard delivery timeframe for a delayed order without expressing extreme anger or indicating a complex account issue.
2452114,gibt es eine Möglichkeit Serien/Filme als ungesehen zu markieren,"Hi, bitte gehe zu: Mein Prime -&gt; Prime Video -&gt; Alle Videos -&gt; Mein Programm bearbeiten. :) Lieber Gruß ^SI",Sun Oct 29 17:35:04 +0000 2017,product_inquiry,no,,explain how to mark shows as unwatched in Prime Video,delivery_issue,general_complaint,product_inquiry,"Hi, bitte gehe zu: Mein Prime -> Prime Video -> Alle Videos -> Mein Programm bearbeiten. :) Lieber Gru ^SI",no,"This is a standard product inquiry regarding how to use a specific feature, which falls under general policy or product questions suitable for auto-handling."
975760,worst delivery when you guys not able to deliver on time then why promise for guaranteed delivery. Worst delivery services.,"Apologies for the miss and the inconvenience with the delivery of your order, certainly not intended. 1/2 ^PS",Sun Oct 22 03:43:39 +0000 2017,delivery_issue,no,,"apologize for the missed guarantee, give new timeline",delivery_issue,delivery_issue,delivery_issue,"Apologies for the miss and the inconvenience with the delivery of your order, certainly not intended. 1/2 ^PS",no,"The message expresses general frustration about a late delivery but does not indicate extreme anger, financial loss, repeated failures, or complex account issues."
1570819,No update on my order since 18 hrs.. worst services in store has betr services nd are on par with promises,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",Tue Oct 17 05:57:13 +0000 2017,general_complaint,no,,"apologize, ask for order number to check the 18 hour delay",delivery_issue,general_complaint,delivery_issue,Sorry for the lack of updates on your order. Please don't share order details here as this is a public page. Kindly DM us your order ID so we can check the status for you. ^RW,no,"The message is a standard delivery status inquiry with mild frustration, lacking the severity of threats, financial disputes, or repeated failures required for escalation."
709974,Wow why tf was I delivered and empty bag just carelessly thrown in my backyard ???,Oh no! That's not good! We'd like to go over available options with you via phone/chat here: ^KP,Tue Oct 10 21:07:25 +0000 2017,damaged_or_wrong_item,yes,"cursing, package/bag arrived empty, contents missing",needs investigation into what happened to the missing item,delivery_issue,delivery_issue,delivery_issue,Oh no! That's not good! We'd like to go over available options with you via phone/chat here: ^KP,yes,"The customer reports receiving an empty bag instead of their merchandise, which constitutes a significant delivery failure and potential loss of goods requiring human intervention."
1696857,Me too! This link sends me to a general page. Is frustrating. Give me an email or call me at 9175135767. It was my kids past birthday gifts!,"As we do not have account access here on Twitter, please use the above link to login and contact us. ^TR",Sun Oct 29 17:07:16 +0000 2017,account_access,yes,"frustrated with links not working, shared their phone number publicly",reach out privately instead of asking them to keep using the broken link,delivery_issue,general_complaint,general_complaint,"As we do not have account access here on Twitter, please use the above link to login and contact us. ^TR",no,"The message is a general complaint about a broken link and a request for contact, which does not meet the specific criteria for financial disputes, security breaches, or extreme anger requiring human escalation."
2263092,hi folks please could you help me about a refund currently processing? Thanks,"We'd love to help wherever possible! Without posting personal/account details, can you please tell us what's going on? ^JM",Mon Nov 20 22:59:28 +0000 2017,refund_return,no,,check current status of the refund in progress,delivery_issue,refund_return,refund_return,"We'd love to help wherever possible! Without posting personal/account details, can you please tell us what's going on? ^JM",no,"The customer is politely inquiring about the status of a standard refund, which is a routine support task."
1546650,completley shameless . and cs hv only canned ans.no proper eacaltion mech.no track. request some senior mem to call,Apologies for the hassle. I’d like to take a closer look at this issue. Please fill this form: 1/2 ^SC,Sat Nov 04 06:56:30 +0000 2017,general_complaint,yes,explicitly asking for a senior person to call them,"respect the request, route to a human, not just canned replies",delivery_issue,general_complaint,general_complaint,Apologies for the hassle. Id like to take a closer look at this issue. Please fill this form: 1/2 ^SC,yes,"The customer explicitly requests a senior agent call and complains about the lack of a proper escalation mechanism, indicating a need for human intervention beyond standard bot capabilities."
697913,still waiting that you guys will deliver it some day. You guys are real assholes. Getting paid without solving customer's issue.,We're sorry to know you feel this way. We've sent the correspondence to your registered email ID.(1/2)^RS,Thu Oct 12 06:14:25 +0000 2017,general_complaint,yes,"calling staff names, very angry tone",needs calm human handling given the hostility,delivery_issue,delivery_issue,delivery_issue,We're sorry to know you feel this way. We've sent the correspondence to your registered email ID. (1/2)^RS,yes,The customer is using abusive language and expressing extreme frustration regarding a persistent delivery failure.
1506872,"what R u guys upto, the return is also complete but my refund is still pending, why R u scamming Us.","I'm sorry about the delay in refund, Vinod. Could you confirm if you've shared your details in the link provided earlier? ^HD",Mon Oct 16 23:30:13 +0000 2017,refund_return,yes,accusing the company of scamming them over a pending refund,"serious accusation, needs a person to check refund status",delivery_issue,refund_return,refund_return,I'm sorry about the delay in refund. Could you confirm if you've shared your details in the link provided earlier? ^HD,yes,"The customer is using accusatory language ('scamming') and expressing frustration over a pending refund, indicating a potential financial dispute that requires human intervention."
2452836,I had a word with your team also but they couldn't resolve issue.. They directly informed me they have a Prime team but they can,prime membership here: Keep us posted if the issue still persists. (2/2)^SQ,Sun Oct 29 18:45:09 +0000 2017,general_complaint,no,,"message cuts off, ask them to clarify what team said",delivery_issue,general_complaint,general_complaint,We're sorry to hear the issue persists. Please DM us your account details so our Prime team can assist you further. ^SQ,yes,"The customer reports a repeated failure by previous support agents to resolve their issue, which meets the escalation criteria."
57430,"Finally got Echo in India. However, unable to update my location to Mumbai India.","That is unusual, Could you please let us know the error that you are receiving ? ^KS",Wed Nov 01 19:56:06 +0000 2017,product_inquiry,no,,help fix device location setting,delivery_issue,general_complaint,account_access,"That is unusual, Could you please let us know the error that you are receiving ? ^KS",no,"The customer is reporting a standard account configuration issue regarding location settings, which does not meet the criteria for complex security breaches or severe service failures."
2852232,are very happy to take my £8 a month for Prime but now it’s almost December their “one day delivery” takes 3 days!! What’s the point #cancelprime,"If we miss the delivery date provided here, please let us know! We want to be sure you receive your order on time, Jonathan. ^MT",Mon Nov 27 19:50:20 +0000 2017,billing_payment,yes,threatening to cancel prime over broken one-day delivery promise,needs to know pattern before losing the customer,delivery_issue,delivery_issue,delivery_issue,Were sorry to hear your Prime delivery is taking longer than expected. Please let us know the order details here so we can look into it for you! ^LI,no,"The customer is expressing frustration about a delivery delay and using a hashtag, but the message lacks the extreme anger, threats, or specific financial disputes required for escalation, making it suitable for standard automated handling."
1769762,What the hell is wrong with you. Learn a thing or two from your competitor . you hardly ever need to call their customer support and if you do they resolve your query. On the other hand your delivery suck big time even for prime member. Up your game or gtfo.,That's quite a remark. Could you please elaborate on your concern so that we can make things right for you? ^SD,Thu Nov 30 19:32:44 +0000 2017,general_complaint,yes,"harsh insults, comparing to competitor","needs human tone, not scripted reply, given hostility",delivery_issue,delivery_issue,delivery_issue,That's quite a remark. Could you please elaborate on your concern so that we can make things right for you? ^SD,yes,"The customer is extremely angry, using abusive language, and explicitly threatening to leave the service."
863318,WHAT A PRANK BY AMAZON THANKYOU SO MUCH AMAZON FULLY FED UP,Have you reported this to our support team here: ? (2/2)^HR,Mon Oct 30 11:16:39 +0000 2017,general_complaint,yes,"all caps, sounds very upset even though unclear what happened",ask calmly what specifically went wrong,delivery_issue,general_complaint,general_complaint,We're sorry to hear you're feeling fed up. Could you please DM us more details so we can look into this for you? ^HD,no,"The message expresses general frustration and dissatisfaction but lacks specific details regarding financial disputes, account security issues, or repeated service failures that meet the escalation criteria."
2520652,今日はのんびり。Amazonでドキュメンタル見てるけど飛蚊症ひどい。,こんにちは、Amazonです。ご利用いただきありがとうございます(◍ •◡• ◍) SK,Thu Nov 16 00:43:35 +0000 2017,other,no,,"just a casual post, not a complaint",delivery_issue,general_complaint,other,Amazon(  ) SK,no,"The message is casual feedback about a personal health condition while using the service, containing no request for support or indication of a service failure."
911934,"Something is wrong with , my orders are not even getting delivered, every order has problem. I think this the time to stop amazon","Sorry for the trouble, Sandesh. Please reach out to our support team here: for immediate assistance. ^JC",Sat Oct 21 07:01:54 +0000 2017,delivery_issue,yes,"says every order has a problem, thinking about quitting Amazon","look into account's delivery history, why so many issues",delivery_issue,delivery_issue,delivery_issue,Sorry for the trouble with your deliveries. Please reach out to our support team here: [link] for immediate assistance. ^JC,yes,"The customer reports a pattern of undelivered orders and explicitly threatens to stop using Amazon, indicating extreme dissatisfaction and churn risk."
2052215,Shipped. China post.,Have you been able to reach out to the seller regarding this? For info on how to: ^JA,Wed Oct 18 23:56:15 +0000 2017,other,no,,"short status update, not clear if a question",delivery_issue,delivery_issue,other,Have you been able to reach out to the seller regarding this? For info on how to: ^JA,no,"The message is a brief status update or inquiry regarding shipping details, which falls under standard tracking or general policy questions."
1712048,"Said items would be delivered today by 8PM, now says between Nov 7-8.","I'm very sorry for the delay, Taylor! Did we give a reason for the delay? Also, will you tell us the carrier? ^SK",Tue Nov 07 02:06:52 +0000 2017,delivery_issue,no,,confirm new delivery window,delivery_issue,delivery_issue,delivery_issue,"I'm very sorry for the delay, Taylor! Did we give a reason for the delay? Also, will you tell us the carrier? ^SK",no,"The message describes a standard delivery delay without evidence of extreme anger, financial loss, or repeated support failures."
15672,"Fool me twice! Another kindle release day, another missed ""guaranteed release day delivery"" #AMAZONFAIL",I'm sorry your Kindle hasn't arrived! Can you tell us the current tracking status? ^EZ,Wed Nov 01 01:55:19 +0000 2017,delivery_issue,yes,says this happened before with kindle release day delivery,apologize for repeated miss on guaranteed release day delivery,delivery_issue,delivery_issue,delivery_issue,I'm sorry your Kindle hasn't arrived! Can you tell us the current tracking status? ^EZ,yes,The customer explicitly states this is a repeated failure ('Fool me twice') regarding missed guaranteed delivery windows.
2584185,"None. Literally, I was told that the order left and was not complete, it was cancelled and I had to make a new order.",I'm sorry for the canceled order. That's not the type of service that we aim to provide. Please let us know if you have any other issues completing your order. ^FJ,Fri Nov 17 00:11:22 +0000 2017,delivery_issue,no,,"apologize order got cancelled without notice, confirm new order status",delivery_issue,general_complaint,delivery_issue,I'm sorry for the canceled order. That's not the type of service that we aim to provide. Please let us know if you have any other issues completing your order. ^FJ,no,"The message describes a standard order cancellation and re-ordering scenario without evidence of financial loss, extreme anger, or repeated support failures."
572848,Hi. My delivery of Taylor Swift's Reputation album CD is due on 28th Nov which I pre-ordered on 17th Oct. It's still showing Unavailable &amp; Not yet dispatched. Others are getting it though. Can you guys look into it pls? Been waiting on it since T. Swift announced it. 🤞,"I get your concern. We ship the products to meet the estimates. Please wait till the estimated delivery date for the delivery. If the product is not shipped or delivered by the mentioned time frame, please get back to us and we'll assist you further. ^NK",Mon Nov 27 14:04:17 +0000 2017,delivery_issue,no,,check why item still shows unavailable close to release date,delivery_issue,delivery_issue,delivery_issue,"I understand your concern. We aim to ship products to meet the estimated delivery date. Please wait until the 28th Nov for the delivery. If it hasn't been shipped or delivered by then, please get back to us and we'll assist you further. ^NK",no,"The customer is inquiring about a pre-order status that is still within its expected delivery window, which constitutes a standard tracking inquiry rather than a critical failure or dispute."
2146717,"But why all of my contact no are blocked , i need answer of this question",Sorry to know your phone number has been blocked. Kindly drop us an email or connect with us via chat using 1/2 ^SH,Thu Nov 09 03:54:46 +0000 2017,account_access,yes,contact numbers got blocked with no explanation,needs account team to explain and possibly unblock,delivery_issue,account_access,account_access,Sorry to hear your contact numbers are blocked. Please DM us your account details so we can assist you further. ^SH,yes,"The customer is reporting a complex account issue involving blocked contact numbers, which requires human investigation to resolve."
1032373,This is the order id 408-5064740-5073930 . What else you want.?,"I understand your concern, Rahul. We'll not be able to access your account over social media. 1/3 ^HD",Tue Oct 31 01:15:51 +0000 2017,other,no,,"seems like a follow up to a prior request, ask what's still needed",delivery_issue,product_inquiry,general_complaint,I understand your concern. We cannot access your account details over social media. Please DM us your email ID to assist you further. ^HD,no,"The message is a brief, ambiguous inquiry regarding an order ID without specific details indicating a financial dispute, security breach, or extreme anger that meets escalation criteria."
2311185,Steps followed - no dice. Packages were delivered on Saturday.,We'd like to take a closer look into this with you! Please reach out to us here for further assistance: ^QJ,Tue Nov 14 04:35:35 +0000 2017,delivery_issue,no,,"clarify what step didn't work, confirm actual delivery date",delivery_issue,delivery_issue,delivery_issue,We'd like to take a closer look into this with you! Please reach out to us here for further assistance: ^QJ,no,"The message indicates a standard delivery status inquiry where the customer has already attempted troubleshooting, without evidence of extreme anger, financial dispute, or repeated support failure."
678296,please its urgent if u can look into it,Kindly confirm if you've shared the details via the above link. ^SG,Mon Nov 20 14:17:09 +0000 2017,general_complaint,no,,ask for more detail on what's urgent,delivery_issue,general_complaint,other,Kindly confirm if you've shared the details via the above link. ^SG,no,"The message is a generic urgency request without specific details indicating a financial dispute, security breach, or extreme anger that meets escalation criteria."
158773,"I love how whenever you want to cancel or return am order from there is always an error and won't cancel it!!! Funny how when you spend money, or they take money from your account, they never seem to have a problem!!!","Hello, Ryan! I'm sorry to hear if you're having issues w/ canceling or returning an order. Since we do not have account access to review ourselves, please elaborate on this, w/o personal info, as to if further assistance is needed so we can help where we can. ^TM",Fri Nov 24 17:38:11 +0000 2017,refund_return,no,,"apologize for the cancel/return error, ask what error message shows",delivery_issue,refund_return,refund_return,"Hello! I'm sorry to hear you're having trouble canceling or returning an order. Since we don't have access to your account here, please DM us the details (without personal info) so we can look into it for you. ^TM",yes,"The customer reports a repeated technical failure preventing a standard return/cancellation, which requires human intervention to resolve the system error."
2349533,"Sorry that doesn't help. I contacted u on for it's supposed to be a more interactive and effective forum. What's your customer care email id and phone no, in case u don't want to solve my problem here?","I’m extremely sorry about this experience, Navnit. I'd like to closely look into this. Please share your details here: and I'll get in touch with you. ^MK",Mon Nov 13 17:39:21 +0000 2017,general_complaint,yes,says they contacted before through another channel with no fix,give direct contact info since twitter link hasn't worked for them,delivery_issue,product_inquiry,other,Im extremely sorry about this experience. I'd like to closely look into this. Please share your details here: [link] and I'll get in touch with you. ^MK,yes,"The customer is expressing frustration with previous support attempts and explicitly requesting human contact channels, indicating a need for escalation."
183342,"Si, pero en el sitio no hay opción para cancelar la orden. Tampoco encontré una opción para explicar el problema. Solo opciones predefinidas","Alvaro, el producto, ¿es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^^DA",Wed Oct 04 10:59:24 +0000 2017,refund_return,no,,explain how to cancel an order or describe a problem on site,delivery_issue,general_complaint,refund_return,"Entendemos la frustracin. Para ayudarte mejor, el producto es vendido y gestionado por Amazon o por un vendedor externo? ^^DA",no,"The customer is reporting a standard UI limitation regarding cancellation options, which is a routine policy or navigation issue that can be resolved by an AI bot without requiring human escalation."
77620,", desde que la mayoría de envíos ha pasado a , tengo que perder mi tiempo en ir a la oficina, porque no hay manera de acordar con ellos una hora en que podamos estar en casa, así no veo ventajas en comprar online vs tener que ir a una tienda","Hola Jaime, lamentamos todo inconveniente. ¿Podrías comentarnos si actualmente tienes algún pedido pendiente para ayudarte? ^FZ",Thu Nov 30 12:01:03 +0000 2017,general_complaint,no,,"acknowledge inconvenience of pickup requirement, no specific order",delivery_issue,general_complaint,delivery_issue,"Hola, lamentamos el inconveniente con la entrega. Podras indicarnos el nmero de pedido para revisarlo? ^FZ",no,"The message expresses general frustration with delivery logistics and scheduling difficulties but does not indicate a specific failed delivery, financial dispute, or threat that meets the criteria for escalation."
2937486,Amazonプライム会員なったせいで映画観まくってしまう。 この前エクスマキナと2012とアバターとトランスフォーマーをぶっ続けでみた。,プライム・ビデオをご利用いただきありがとうございます🙇 ごゆっくりお楽しみくださいませ☺️ SM,Wed Nov 29 11:52:22 +0000 2017,other,no,,"just talking about watching movies, no issue",delivery_issue,general_complaint,other,  SM,no,"The message is a casual comment about enjoying Prime Video content and does not indicate any issue, dispute, or need for support."
1898510,"Haha oh no, everything's great! I just thought it was funny to ship my precious Mike and Ike's by themselves :) Thanks for checking though",Glad to hear it. Enjoy your candy! 😁 ^DW,Tue Oct 31 02:51:55 +0000 2017,other,no,,"lighthearted comment, nothing to fix",delivery_issue,delivery_issue,other,Glad to hear it. Enjoy your candy!  ^DW,no,"The customer is expressing satisfaction and making a lighthearted comment, which falls under routine feedback."
1366073,6:27 pm yesterday (24/11/17) it said out for delivery. That was the last I've heard.,Can you see from the tracking which carrier they were sent with? ^BZ,Sat Nov 25 12:27:43 +0000 2017,delivery_issue,no,,give latest tracking update,delivery_issue,delivery_issue,delivery_issue,Can you see from the tracking which carrier they were sent with? ^BZ,no,"The message is a standard inquiry regarding a package that has not been delivered since being marked out for delivery, which does not meet the criteria for extreme anger, financial dispute, repeated failure, or complex account issues."
1487694,ho scritto un articolo sulla vostra società. Vi può interessare pubblicarlo nelle vostre pagine social?,Se clicchi qui io e il mio team potremo verificare la tua richiesta! Grazie! A presto! ^GA,Thu Nov 02 20:50:38 +0000 2017,other,no,,"not a support issue, it's a business/media pitch",delivery_issue,product_inquiry,other,Se clicchi qui io e il mio team potremo verificare la tua richiesta! Grazie! A presto! ^GA,no,"The message is a routine inquiry regarding content publication on social media, which does not meet the criteria for escalation."
285603,Son ustedes mismos:,Puedes buscar el contacto del transportista a traves de este enlace: . ^MB,Fri Oct 06 14:23:10 +0000 2017,other,no,,"unclear context, ask what they mean",delivery_issue,general_complaint,general_complaint,Puedes buscar el contacto del transportista a traves de este enlace: . ^MB,no,"The message is a brief, ambiguous general complaint without specific details indicating financial dispute, severe anger, or complex account issues."
351825,I haven't. It was just delivered about 30 mins ago. What's the best way to contact you?,Click here: we'll help ^AS,Sun Oct 08 12:23:32 +0000 2017,delivery_issue,no,,confirm best way to reach support for their question,delivery_issue,delivery_issue,other,Click here: we'll help ^AS,no,"The customer is asking a general question about contact methods and reporting a recent delivery, which does not meet the criteria for escalation."
972729,register mobile-9414609031 mail __email__ KEDAR NATH VERMA LENOVO K4 VIBE PURCHAGE DATE-1 OCT2016 NOT GIVE 15+5% CASH,Kindly drop in your details through the secure link mentioned above. Please don’t provide your order/account details [1/2],Sat Oct 14 07:14:50 +0000 2017,billing_payment,yes,"shared their phone, email and full name publicly, cashback not honored","reach out privately, don't ask for more personal info in public",delivery_issue,general_complaint,billing_payment,Kindly drop in your details through the secure link mentioned above. Please dont provide your order/account details [1/2],yes,"The customer is reporting a financial dispute regarding a missing cashback offer on a specific purchase, which requires human verification and resolution."
2401241,Ayer comence a ver The Man in the High Castle de y ya esta dentro de mis series favoritas,"Te atrapa desde el primer instante, Renato 🙌 ¿Qué es lo que más te ha gustado de la serie? ^LG",Fri Oct 20 12:58:01 +0000 2017,other,no,,"just enjoying a show, no issue",delivery_issue,general_complaint,other,Qu buena eleccin!  Nos encanta saber que ya es una de tus favoritas. Qu es lo que ms te ha gustado de la serie? ^LG,no,"The customer is providing positive feedback and praise about a show, which falls under routine feedback."
865818,Can y’all unsuspend my account ?,I'm sorry I couldn't comprehend your concern. Could you please elaborate? ^KH,Thu Nov 09 14:03:53 +0000 2017,account_access,yes,"account suspended, needs someone to actually check and reinstate",can't unsuspend an account without human/account team review,delivery_issue,account_access,account_access,Sorry to hear that. Please check your registered email for instructions on how to restore access. ^KH,yes,Account suspension is a complex account issue requiring human review to determine the cause and restore access.
1692605,"Can't find a-z, filled out this","Here's some information on our A-to-Z Guarantee Claim: If you have any further questions, let us know! ^KN",Tue Nov 07 18:20:27 +0000 2017,refund_return,no,,help them find the A-to-Z Guarantee claim form,delivery_issue,general_complaint,other,"Here's some information on our A-to-Z Guarantee Claim: If you have any further questions, let us know! ^KN",no,"The message is a brief, non-urgent inquiry about locating a form or policy, which does not meet the criteria for escalation such as anger, financial dispute, or complex account issues."
